erp_contract_id,crm_customer_id,erp_vehicle_id,start_dt,end_dt,monthly_payment,branch,contract_type,km_limit,maintenance_included,insurance_included,payment_method,contract_status,erp_last_updated
ERP_LSE015306,CRM_CUS147796,ERP_VH026505,2024-07-20,2026-07-10,14578,Cape Town,Full Maintenance,2500,Y,Y,Direct Debit,Completed,2024-09-03 00:22
ERP_LSE015307,CRM_CUS083816,ERP_VH021885,2024-02-29,2028-02-08,11497,Durban,Full Maintenance,4000,N,N,Bank Transfer,Active,2025-05-12 23:10
ERP_LSE015308,CRM_CUS076817,ERP_VH037655,2022-12-28,2024-12-17,10425,Johannesburg,Full Maintenance,3500,Y,N,Direct Debit,Active,2023-02-10 07:19
ERP_LSE015309,CRM_CUS089858,ERP_VH045207,2024-06-14,2028-05-24,7377,Pretoria,Full Maintenance,3500,Y,N,Direct Debit,Active,2025-04-25 16:36
ERP_LSE015310,CRM_CUS144839,ERP_VH000779,2025-03-29,2027-03-19,20366,Nelspruit,Maintenance Only,3500,Y,Y,Bank Transfer,Completed,2025-05-24 10:14
ERP_LSE015311,CRM_CUS096032,ERP_VH059205,2025-03-20,2027-03-10,5873,Kimberley,Maintenance Only,2500,Y,N,Direct Debit,Active,2025-06-14 20:58
ERP_LSE015312,CRM_CUS038456,ERP_VH043339,2024-11-18,2027-11-03,5980,Kimberley,Maintenance Only,3500,Y,N,Direct Debit,Completed,2024-12-05 20:07
ERP_LSE015313,CRM_CUS051724,ERP_VH023597,2024-08-25,2028-08-04,16263,Kimberley,Full Maintenance,2000,N,N,Direct Debit,Active,2025-07-04 16:50
ERP_LSE015314,CRM_CUS004436,ERP_VH009565,2023-11-29,2027-11-08,7597,Port Elizabeth,Maintenance Only,3000,N,Y,Bank Transfer,Completed,2025-04-29 10:12
ERP_LSE015315,CRM_CUS084663,ERP_VH031396,2023-03-19,2025-03-08,15305,Durban,Maintenance Only,2000,N,Y,Credit Card,Active,2023-09-23 03:06
ERP_LSE015316,CRM_CUS095990,ERP_VH025312,2025-02-26,2026-02-21,7647,Kimberley,Non-Maintained,3000,N,N,Credit Card,Active,2025-05-15 07:40
ERP_LSE015317,CRM_CUS098082,ERP_VH055140,2023-10-26,2024-10-20,9426,Pretoria,Maintenance Only,2000,N,N,Direct Debit,Active,2023-11-16 04:28
ERP_LSE015318,CRM_CUS026990,ERP_VH027460,2023-02-17,2025-02-06,11848,Durban,Maintenance Only,4000,Y,N,Bank Transfer,Active,2023-07-09 21:11
ERP_LSE015319,CRM_CUS062244,ERP_VH030432,2022-11-15,2023-11-10,11403,Pretoria,Full Maintenance,4000,Y,Y,Credit Card,Active,2024-04-11 02:08
ERP_LSE015320,CRM_CUS049758,ERP_VH016523,2024-10-12,2026-10-02,13987,Port Elizabeth,Full Maintenance,4000,Y,N,Direct Debit,Active,2024-12-13 04:18
ERP_LSE015321,CRM_CUS102687,ERP_VH000422,2024-03-26,2028-03-05,15629,Port Elizabeth,Full Maintenance,3000,Y,Y,Direct Debit,Completed,2024-06-15 19:25
ERP_LSE015322,CRM_CUS098583,ERP_VH049762,2025-02-17,2027-02-07,24584,Nelspruit,Full Maintenance,4000,Y,Y,Credit Card,Active,2025-02-20 13:51
ERP_LSE015323,CRM_CUS136218,ERP_VH053936,2023-05-10,2027-04-19,19936,Nelspruit,Full Maintenance,2500,Y,Y,Credit Card,Active,2024-06-07 02:23
ERP_LSE015324,CRM_CUS004553,ERP_VH035180,2023-09-25,2024-09-19,21856,Rustenburg,Full Maintenance,4000,Y,Y,Direct Debit,Completed,2025-06-17 00:10
ERP_LSE015325,CRM_CUS019844,ERP_VH003791,2022-12-11,2026-11-20,22358,Rustenburg,Full Maintenance,2500,Y,N,Credit Card,Active,2024-06-08 11:49
ERP_LSE015326,CRM_CUS016018,ERP_VH018775,2025-06-26,2028-06-10,21690,Nelspruit,Maintenance Only,4000,Y,Y,Direct Debit,Terminated,2025-07-02 10:13
ERP_LSE015327,CRM_CUS135514,ERP_VH046430,2022-07-28,2025-07-12,9480,Durban,Maintenance Only,2500,Y,Y,Direct Debit,Active,2023-01-06 16:09
ERP_LSE015328,CRM_CUS013672,ERP_VH036195,2025-02-05,2029-01-15,17760,Kimberley,Maintenance Only,2000,Y,Y,Direct Debit,Completed,2025-06-23 13:04
ERP_LSE015329,CRM_CUS127906,ERP_VH022116,2025-04-19,2026-04-14,11204,Cape Town,Full Maintenance,3500,Y,Y,Credit Card,Active,2025-06-19 19:40
ERP_LSE015330,CRM_CUS105627,ERP_VH020189,2023-01-24,2026-01-08,17270,Durban,Full Maintenance,4000,Y,Y,Direct Debit,Active,2024-09-17 18:37
ERP_LSE015331,CRM_CUS010938,ERP_VH014621,2023-10-26,2024-10-20,17721,Kimberley,Maintenance Only,2000,N,Y,Direct Debit,Active,2024-10-27 10:13
ERP_LSE015332,CRM_CUS104752,ERP_VH039450,2022-11-27,2023-11-22,22358,Rustenburg,Full Maintenance,2000,Y,N,Direct Debit,Active,2024-10-19 03:06
ERP_LSE015333,CRM_CUS139282,ERP_VH004029,2024-12-22,2025-12-17,12382,Nelspruit,Full Maintenance,4000,Y,Y,Direct Debit,Active,2025-06-06 19:29
ERP_LSE015334,CRM_CUS097421,ERP_VH059489,2025-06-22,2027-06-12,10354,Port Elizabeth,Maintenance Only,4000,Y,N,Direct Debit,Active,2025-06-23 12:41
ERP_LSE015335,CRM_CUS014009,ERP_VH058754,2024-05-03,2026-04-23,24195,Port Elizabeth,Full Maintenance,2500,Y,Y,Credit Card,Active,2024-10-21 09:30
ERP_LSE015336,CRM_CUS123605,ERP_VH050365,2024-05-31,2027-05-16,18565,Johannesburg,Full Maintenance,4000,Y,Y,Credit Card,Active,2025-01-09 21:03
ERP_LSE015337,CRM_CUS091678,ERP_VH024426,2022-10-08,2023-10-03,11881,Port Elizabeth,Full Maintenance,4000,Y,Y,Credit Card,Active,2025-02-21 19:52
ERP_LSE015338,CRM_CUS069406,ERP_VH023366,2023-10-01,2027-09-10,13544,Johannesburg,Non-Maintained,3500,Y,Y,Direct Debit,Active,2025-04-25 11:10
ERP_LSE015339,CRM_CUS079255,ERP_VH048256,2024-01-09,2025-12-29,12365,Kimberley,Full Maintenance,3000,Y,Y,Direct Debit,Active,2024-07-04 08:13
ERP_LSE015340,CRM_CUS059070,ERP_VH034951,2024-06-11,2026-06-01,24503,Kimberley,Full Maintenance,3500,Y,Y,Credit Card,Active,2025-03-19 01:11
ERP_LSE015341,CRM_CUS116320,ERP_VH047175,2023-04-01,2026-03-16,20640,Port Elizabeth,Maintenance Only,2000,Y,Y,Direct Debit,Active,2024-10-06 14:02
ERP_LSE015342,CRM_CUS108758,ERP_VH010062,2024-08-28,2027-08-13,18031,Rustenburg,Full Maintenance,2500,Y,Y,Direct Debit,Active,2025-06-10 02:41
ERP_LSE015343,CRM_CUS028717,ERP_VH027653,2024-03-01,2027-02-14,7719,Nelspruit,Maintenance Only,4000,Y,N,Direct Debit,Active,2025-03-08 09:31
ERP_LSE015344,CRM_CUS141132,ERP_VH010331,2024-10-09,2025-10-04,23857,Port Elizabeth,Non-Maintained,2000,N,Y,Direct Debit,Active,2025-03-07 09:06
ERP_LSE015345,CRM_CUS028891,ERP_VH024224,2025-04-29,2029-04-08,24617,Polokwane,Maintenance Only,2000,Y,Y,Credit Card,Active,2025-05-06 16:40
ERP_LSE015346,CRM_CUS118667,ERP_VH031246,2022-07-26,2023-07-21,10350,Bloemfontein,Full Maintenance,3000,Y,Y,Direct Debit,Active,2024-09-02 06:19
ERP_LSE015347,CRM_CUS018758,ERP_VH013334,2024-10-25,2026-10-15,11373,Nelspruit,Maintenance Only,4000,Y,Y,Credit Card,Active,2024-12-30 13:25
ERP_LSE015348,CRM_CUS119447,ERP_VH040583,2024-08-09,2028-07-19,10182,Kimberley,Full Maintenance,2000,Y,Y,Direct Debit,Active,2024-09-26 15:49
ERP_LSE015349,CRM_CUS146308,ERP_VH049567,2024-01-13,2026-01-02,6647,Johannesburg,Full Maintenance,2500,N,Y,Credit Card,Active,2025-06-06 06:30
ERP_LSE015350,CRM_CUS002873,ERP_VH010880,2024-09-14,2026-09-04,13142,Port Elizabeth,Full Maintenance,3500,N,N,Credit Card,Active,2025-03-14 11:22
ERP_LSE015351,CRM_CUS044218,ERP_VH010841,2024-02-01,2027-01-16,11565,Durban,Full Maintenance,3000,Y,Y,Credit Card,Active,2025-06-18 05:27
ERP_LSE015352,CRM_CUS025283,ERP_VH036362,2024-07-14,2027-06-29,13950,Durban,Non-Maintained,4000,Y,Y,Credit Card,Active,2024-12-16 10:58
ERP_LSE015353,CRM_CUS051538,ERP_VH006888,2025-02-05,2027-01-26,12904,Nelspruit,Full Maintenance,4000,Y,Y,Credit Card,Terminated,2025-02-12 11:11
ERP_LSE015354,CRM_CUS067464,ERP_VH020682,2024-10-09,2027-09-24,14419,Johannesburg,Maintenance Only,2500,Y,Y,Credit Card,Active,2025-02-03 17:42
ERP_LSE015355,CRM_CUS116089,ERP_VH032802,2023-09-30,2027-09-09,5919,Nelspruit,Maintenance Only,2000,Y,Y,Direct Debit,Completed,2024-06-19 00:11
ERP_LSE015356,CRM_CUS019968,ERP_VH003100,2023-04-25,2027-04-04,9401,Durban,Full Maintenance,4000,N,Y,Direct Debit,Active,2025-02-04 06:21
ERP_LSE015357,CRM_CUS103801,ERP_VH045040,2023-11-15,2025-11-04,12981,Nelspruit,Maintenance Only,4000,Y,Y,Credit Card,Active,2025-06-24 05:11
ERP_LSE015358,CRM_CUS049895,ERP_VH023742,2025-06-11,2029-05-21,11098,Johannesburg,Full Maintenance,3000,Y,Y,Direct Debit,Active,2025-06-22 20:37
ERP_LSE015359,CRM_CUS131157,ERP_VH010234,2025-05-20,2026-05-15,20433,Port Elizabeth,Maintenance Only,2500,Y,N,Direct Debit,Completed,2025-05-24 04:05
ERP_LSE015360,CRM_CUS141940,ERP_VH018965,2022-07-08,2024-06-27,6961,Rustenburg,Maintenance Only,2500,Y,Y,Direct Debit,Active,2023-07-01 22:42
ERP_LSE015361,CRM_CUS116326,ERP_VH006589,2025-02-21,2027-02-11,6448,Bloemfontein,Full Maintenance,4000,Y,Y,Direct Debit,Active,2025-06-12 07:11
ERP_LSE015362,CRM_CUS095789,ERP_VH005030,2023-04-30,2026-04-14,14966,Cape Town,Full Maintenance,2000,Y,N,Direct Debit,Active,2025-05-22 01:23
ERP_LSE015363,CRM_CUS030938,ERP_VH054898,2024-08-03,2027-07-19,12453,Port Elizabeth,Full Maintenance,3500,Y,N,Direct Debit,Active,2025-06-10 13:16
ERP_LSE015364,CRM_CUS133696,ERP_VH012893,2024-08-22,2028-08-01,22529,Kimberley,Full Maintenance,3500,N,N,Direct Debit,Active,2024-09-06 07:30
ERP_LSE015365,CRM_CUS107301,ERP_VH025023,2025-03-23,2026-03-18,18471,Durban,Full Maintenance,2500,N,Y,Credit Card,Active,2025-05-25 06:33
ERP_LSE015366,CRM_CUS002007,ERP_VH030243,2024-10-05,2026-09-25,14935,Bloemfontein,Full Maintenance,4000,Y,Y,Direct Debit,Active,2025-02-25 14:38
ERP_LSE015367,CRM_CUS133014,ERP_VH048554,2023-08-13,2025-08-02,23310,Nelspruit,Full Maintenance,2500,Y,Y,Direct Debit,Active,2024-07-07 17:38
ERP_LSE015368,CRM_CUS106500,ERP_VH005846,2024-05-14,2026-05-04,13171,Port Elizabeth,Maintenance Only,2000,Y,Y,Direct Debit,Active,2024-11-27 16:29
ERP_LSE015369,CRM_CUS133234,ERP_VH033288,2022-07-26,2026-07-05,18767,Rustenburg,Full Maintenance,2500,Y,Y,Credit Card,Active,2024-03-28 01:18
ERP_LSE015370,CRM_CUS128980,ERP_VH050212,2024-08-08,2026-07-29,13530,Rustenburg,Maintenance Only,3500,Y,Y,Credit Card,Active,2024-09-30 15:54
ERP_LSE015371,CRM_CUS109977,ERP_VH029066,2023-01-01,2023-12-27,12075,Johannesburg,Maintenance Only,3000,Y,Y,Direct Debit,Active,2024-01-13 02:29
ERP_LSE015372,CRM_CUS047418,ERP_VH030978,2022-09-10,2023-09-05,14865,Durban,Maintenance Only,3500,Y,Y,Credit Card,Active,2024-01-04 04:48
ERP_LSE015373,CRM_CUS148569,ERP_VH023760,2023-07-26,2026-07-10,19927,Nelspruit,Full Maintenance,3500,Y,Y,Direct Debit,Completed,2024-02-28 16:17
ERP_LSE015374,CRM_CUS054429,ERP_VH019563,2022-09-29,2023-09-24,13850,Johannesburg,Full Maintenance,3500,Y,Y,Credit Card,Active,2024-06-28 06:04
ERP_LSE015375,CRM_CUS088125,ERP_VH058669,2025-01-12,2027-12-28,14511,Polokwane,Full Maintenance,2500,N,Y,Credit Card,Active,2025-05-08 17:27
ERP_LSE015376,CRM_CUS107732,ERP_VH054008,2023-03-05,2024-02-28,20735,Durban,Full Maintenance,2500,Y,Y,Direct Debit,Active,2023-10-04 18:30
ERP_LSE015377,CRM_CUS084211,ERP_VH049395,2023-07-18,2026-07-02,22063,Kimberley,Full Maintenance,2000,N,N,Direct Debit,Active,2023-09-23 03:06
ERP_LSE015378,CRM_CUS002024,ERP_VH035557,2022-10-30,2026-10-09,9805,Port Elizabeth,Full Maintenance,2000,Y,Y,Direct Debit,Active,2023-09-04 00:29
ERP_LSE015379,CRM_CUS127050,ERP_VH019470,2022-10-27,2026-10-06,20716,Nelspruit,Maintenance Only,3000,Y,Y,Direct Debit,Active,2023-10-04 10:43
ERP_LSE015380,CRM_CUS034385,ERP_VH043930,2023-10-24,2024-10-18,6133,Port Elizabeth,Maintenance Only,3500,Y,Y,Bank Transfer,Active,2025-03-05 22:12
ERP_LSE015381,CRM_CUS003081,ERP_VH017404,2025-05-28,2029-05-07,16651,Rustenburg,Full Maintenance,4000,Y,Y,Credit Card,Completed,2025-07-01 03:17
ERP_LSE015382,CRM_CUS020269,ERP_VH002513,2023-01-01,2023-12-27,24631,Polokwane,Full Maintenance,4000,N,Y,Direct Debit,Active,2023-03-13 18:27
ERP_LSE015383,CRM_CUS110191,ERP_VH025771,2023-03-07,2026-02-19,11429,Polokwane,Full Maintenance,2000,Y,Y,Direct Debit,Active,2024-01-12 07:50
ERP_LSE015384,CRM_CUS014220,ERP_VH003691,2025-02-01,2028-01-17,14413,Cape Town,Maintenance Only,3000,Y,Y,Credit Card,Active,2025-05-06 02:15
ERP_LSE015385,CRM_CUS028000,ERP_VH018076,2024-08-21,2026-08-11,5301,Bloemfontein,Full Maintenance,3500,Y,Y,Direct Debit,Active,2024-08-29 06:40
ERP_LSE015386,CRM_CUS082751,ERP_VH054298,2022-07-15,2023-07-10,19481,Bloemfontein,Maintenance Only,4000,Y,Y,Bank Transfer,Active,2025-01-12 14:59
ERP_LSE015387,CRM_CUS089518,ERP_VH052265,2024-03-05,2028-02-13,9735,Pretoria,Full Maintenance,4000,Y,N,Direct Debit,Active,2025-05-29 17:23
ERP_LSE015388,CRM_CUS022905,ERP_VH055819,2023-11-02,2026-10-17,7056,Kimberley,Maintenance Only,3500,Y,Y,Direct Debit,Terminated,2024-06-10 08:52
ERP_LSE015389,CRM_CUS004178,ERP_VH038321,2022-10-22,2025-10-06,15774,Cape Town,Non-Maintained,2000,Y,Y,Bank Transfer,Active,2024-02-18 02:17
ERP_LSE015390,CRM_CUS094560,ERP_VH038891,2024-09-11,2028-08-21,15432,Rustenburg,Full Maintenance,3000,Y,Y,Direct Debit,Completed,2025-02-07 01:21
ERP_LSE015391,CRM_CUS026090,ERP_VH007046,2024-06-01,2028-05-11,21474,Polokwane,Full Maintenance,4000,N,Y,Direct Debit,Active,2024-10-26 13:14
ERP_LSE015392,CRM_CUS051636,ERP_VH013424,2024-01-31,2025-01-25,24638,Pretoria,Full Maintenance,3000,N,N,Direct Debit,Active,2024-04-02 06:47
ERP_LSE015393,CRM_CUS105912,ERP_VH023115,2023-06-06,2024-05-31,21289,Johannesburg,Maintenance Only,4000,Y,N,Credit Card,Active,2024-09-24 16:08
ERP_LSE015394,CRM_CUS111936,ERP_VH059687,2022-07-14,2023-07-09,9716,Kimberley,Maintenance Only,2500,Y,Y,Bank Transfer,Active,2023-08-20 07:20
ERP_LSE015395,CRM_CUS090104,ERP_VH059613,2022-10-06,2025-09-20,11695,Rustenburg,Maintenance Only,2000,N,Y,Direct Debit,Active,2024-01-21 14:45
ERP_LSE015396,CRM_CUS025206,ERP_VH057279,2024-03-15,2027-02-28,12897,Kimberley,Maintenance Only,2000,Y,Y,Bank Transfer,Active,2024-10-14 17:19
ERP_LSE015397,CRM_CUS136098,ERP_VH032734,2024-06-04,2027-05-20,10529,Nelspruit,Full Maintenance,3000,N,Y,Direct Debit,Completed,2024-10-07 02:55
ERP_LSE015398,CRM_CUS141537,ERP_VH020594,2022-11-11,2025-10-26,11430,Nelspruit,Maintenance Only,4000,N,Y,Bank Transfer,Active,2024-12-13 00:45
ERP_LSE015399,CRM_CUS050209,ERP_VH001851,2024-12-01,2027-11-16,6293,Nelspruit,Full Maintenance,2000,Y,Y,Credit Card,Completed,2025-05-09 00:11
ERP_LSE015400,CRM_CUS083013,ERP_VH036363,2023-09-02,2024-08-27,10442,Port Elizabeth,Full Maintenance,3000,Y,N,Direct Debit,Active,2025-03-18 02:56
ERP_LSE015401,CRM_CUS007053,ERP_VH031753,2025-02-16,2026-02-11,5818,Durban,Non-Maintained,2500,N,Y,Bank Transfer,Active,2025-07-01 02:41
ERP_LSE015402,CRM_CUS144700,ERP_VH040479,2023-04-23,2026-04-07,19763,Johannesburg,Full Maintenance,3000,Y,Y,Direct Debit,Active,2024-06-08 06:34
ERP_LSE015403,CRM_CUS039339,ERP_VH007373,2024-04-14,2026-04-04,13652,Pretoria,Non-Maintained,3000,Y,Y,Bank Transfer,Active,2024-10-11 03:21
ERP_LSE015404,CRM_CUS011833,ERP_VH055593,2023-10-15,2025-10-04,11604,Polokwane,Full Maintenance,2000,Y,N,Direct Debit,Completed,2024-05-17 21:51
ERP_LSE015405,CRM_CUS121177,ERP_VH002775,2024-11-03,2026-10-24,8554,Kimberley,Maintenance Only,2500,N,Y,Bank Transfer,Terminated,2025-04-26 23:02
ERP_LSE015406,CRM_CUS129438,ERP_VH036212,2024-10-09,2028-09-18,9203,Port Elizabeth,Maintenance Only,2000,Y,Y,Bank Transfer,Completed,2025-06-05 22:18
ERP_LSE015407,CRM_CUS129176,ERP_VH048963,2024-12-09,2026-11-29,13629,Kimberley,Full Maintenance,2000,Y,Y,Direct Debit,Active,2025-03-16 23:44
ERP_LSE015408,CRM_CUS068538,ERP_VH028420,2024-01-15,2026-12-30,13711,Nelspruit,Maintenance Only,3000,Y,Y,Direct Debit,Active,2024-05-17 08:19
ERP_LSE015409,CRM_CUS079132,ERP_VH017250,2024-04-30,2027-04-15,21190,Nelspruit,Full Maintenance,2000,Y,N,Credit Card,Active,2025-05-16 02:29
ERP_LSE015410,CRM_CUS104279,ERP_VH035143,2022-07-10,2025-06-24,9896,Cape Town,Full Maintenance,3500,N,Y,Credit Card,Active,2023-06-12 13:24
ERP_LSE015411,CRM_CUS117421,ERP_VH023385,2023-09-19,2026-09-03,9256,Bloemfontein,Maintenance Only,3500,Y,Y,Direct Debit,Active,2025-06-27 20:12
ERP_LSE015412,CRM_CUS073144,ERP_VH045455,2024-07-08,2026-06-28,23426,Port Elizabeth,Non-Maintained,4000,N,Y,Direct Debit,Active,2025-04-12 15:20
ERP_LSE015413,CRM_CUS137053,ERP_VH029749,2024-01-25,2025-01-19,5724,Polokwane,Non-Maintained,2000,Y,Y,Direct Debit,Completed,2025-05-18 19:34
ERP_LSE015414,CRM_CUS141236,ERP_VH017225,2024-08-17,2025-08-12,21021,Cape Town,Full Maintenance,2000,Y,Y,Credit Card,Completed,2025-05-13 10:41
ERP_LSE015415,CRM_CUS095961,ERP_VH014032,2025-02-13,2026-02-08,17786,Rustenburg,Maintenance Only,2500,Y,Y,Direct Debit,Active,2025-03-15 00:49
ERP_LSE015416,CRM_CUS046960,ERP_VH050677,2024-08-22,2025-08-17,14226,Nelspruit,Non-Maintained,2000,Y,N,Direct Debit,Active,2025-05-08 03:16
ERP_LSE015417,CRM_CUS080556,ERP_VH026014,2023-04-25,2024-04-19,23585,Cape Town,Full Maintenance,2000,Y,Y,Direct Debit,Active,2024-07-15 06:20
ERP_LSE015418,CRM_CUS047866,ERP_VH032006,2023-03-02,2026-02-14,19615,Pretoria,Full Maintenance,4000,Y,Y,Direct Debit,Active,2023-06-12 00:26
ERP_LSE015419,CRM_CUS136018,ERP_VH000535,2023-11-06,2024-10-31,22768,Cape Town,Maintenance Only,4000,Y,N,Direct Debit,Active,2024-06-24 09:31
ERP_LSE015420,CRM_CUS020579,ERP_VH002970,2024-09-01,2028-08-11,19438,Johannesburg,Maintenance Only,4000,Y,Y,Credit Card,Active,2025-03-04 13:26
ERP_LSE015421,CRM_CUS107103,ERP_VH008120,2024-12-26,2028-12-05,13273,Durban,Maintenance Only,2500,Y,Y,Direct Debit,Active,2025-05-18 11:22
ERP_LSE015422,CRM_CUS084646,ERP_VH005557,2023-01-22,2027-01-01,14429,Pretoria,Maintenance Only,2500,Y,N,Direct Debit,Active,2023-09-01 21:38
ERP_LSE015423,CRM_CUS112705,ERP_VH013306,2024-06-15,2027-05-31,6784,Cape Town,Non-Maintained,3500,Y,Y,Direct Debit,Active,2025-02-15 20:15
ERP_LSE015424,CRM_CUS084803,ERP_VH003294,2022-07-24,2026-07-03,15812,Port Elizabeth,Full Maintenance,2000,Y,Y,Direct Debit,Active,2024-11-25 08:52
ERP_LSE015425,CRM_CUS104443,ERP_VH003315,2022-10-19,2026-09-28,5392,Nelspruit,Full Maintenance,4000,Y,N,Direct Debit,Completed,2025-06-26 21:15
ERP_LSE015426,CRM_CUS137059,ERP_VH042223,2023-06-27,2027-06-06,24399,Kimberley,Full Maintenance,2500,Y,N,Direct Debit,Active,2023-08-17 00:59
ERP_LSE015427,CRM_CUS134258,ERP_VH058590,2024-02-27,2025-02-21,14914,Port Elizabeth,Maintenance Only,3500,N,N,Credit Card,Completed,2024-04-18 17:08
ERP_LSE015428,CRM_CUS028863,ERP_VH003136,2023-05-21,2026-05-05,10676,Port Elizabeth,Full Maintenance,2500,Y,Y,Bank Transfer,Active,2024-06-16 18:46
ERP_LSE015429,CRM_CUS003925,ERP_VH058107,2024-03-22,2025-03-17,23450,Pretoria,Full Maintenance,2500,Y,Y,Bank Transfer,Active,2024-04-05 08:54
ERP_LSE015430,CRM_CUS140751,ERP_VH052359,2025-01-01,2025-12-27,16808,Rustenburg,Full Maintenance,2000,Y,Y,Direct Debit,Terminated,2025-05-03 06:39
ERP_LSE015431,CRM_CUS084976,ERP_VH043364,2023-02-16,2025-02-05,10477,Kimberley,Full Maintenance,3500,N,Y,Direct Debit,Active,2023-02-25 00:16
ERP_LSE015432,CRM_CUS112909,ERP_VH023771,2022-11-20,2026-10-30,9291,Nelspruit,Full Maintenance,3000,N,N,Credit Card,Active,2023-03-26 07:06
ERP_LSE015433,CRM_CUS074839,ERP_VH022910,2024-07-04,2025-06-29,8580,Rustenburg,Non-Maintained,2000,Y,Y,Direct Debit,Active,2024-10-13 14:42
ERP_LSE015434,CRM_CUS020897,ERP_VH006966,2023-06-10,2024-06-04,13366,Pretoria,Full Maintenance,2500,Y,Y,Direct Debit,Active,2024-08-27 05:57
ERP_LSE015435,CRM_CUS022541,ERP_VH030926,2023-01-10,2026-12-20,16596,Durban,Full Maintenance,4000,Y,Y,Credit Card,Active,2023-03-14 17:26
ERP_LSE015436,CRM_CUS051919,ERP_VH015322,2025-01-03,2028-12-13,19129,Johannesburg,Full Maintenance,2000,Y,Y,Bank Transfer,Active,2025-01-27 03:34
ERP_LSE015437,CRM_CUS095913,ERP_VH010554,2023-07-03,2027-06-12,24609,Durban,Full Maintenance,3500,N,Y,Direct Debit,Active,2023-09-13 06:44
ERP_LSE015438,CRM_CUS082054,ERP_VH007144,2024-03-06,2025-03-01,17308,Bloemfontein,Full Maintenance,2000,N,Y,Direct Debit,Active,2024-06-16 11:24
ERP_LSE015439,CRM_CUS057339,ERP_VH005780,2023-05-07,2025-04-26,9269,Polokwane,Non-Maintained,4000,N,N,Credit Card,Active,2024-10-24 16:57
ERP_LSE015440,CRM_CUS128328,ERP_VH051822,2023-06-07,2024-06-01,21822,Cape Town,Maintenance Only,3000,N,Y,Direct Debit,Completed,2024-08-15 21:52
ERP_LSE015441,CRM_CUS014802,ERP_VH023336,2025-03-29,2027-03-19,15469,Bloemfontein,Maintenance Only,4000,Y,N,Credit Card,Active,2025-05-21 12:48
ERP_LSE015442,CRM_CUS055831,ERP_VH050614,2023-09-15,2025-09-04,21498,Rustenburg,Full Maintenance,3000,Y,Y,Direct Debit,Active,2024-02-23 16:37
ERP_LSE015443,CRM_CUS001739,ERP_VH005852,2024-01-13,2026-12-28,12678,Rustenburg,Full Maintenance,4000,Y,Y,Credit Card,Active,2024-04-27 09:45
ERP_LSE015444,CRM_CUS089983,ERP_VH000879,2023-02-15,2026-01-30,14908,Cape Town,Maintenance Only,3000,Y,Y,Bank Transfer,Active,2024-01-14 19:31
ERP_LSE015445,CRM_CUS113898,ERP_VH046629,2024-05-26,2025-05-21,24386,Nelspruit,Full Maintenance,3000,Y,Y,Direct Debit,Active,2025-06-23 13:16
ERP_LSE015446,CRM_CUS135973,ERP_VH026702,2023-03-10,2027-02-17,21782,Nelspruit,Full Maintenance,3500,Y,Y,Bank Transfer,Terminated,2025-01-10 00:09
ERP_LSE015447,CRM_CUS123705,ERP_VH030760,2022-10-17,2026-09-26,5401,Port Elizabeth,Maintenance Only,2000,Y,Y,Bank Transfer,Active,2023-06-18 08:21
ERP_LSE015448,CRM_CUS017022,ERP_VH051410,2023-10-28,2027-10-07,8766,Kimberley,Full Maintenance,2000,Y,N,Direct Debit,Active,2025-05-28 20:51
ERP_LSE015449,CRM_CUS134670,ERP_VH049925,2023-08-12,2024-08-06,24140,Johannesburg,Non-Maintained,3000,Y,Y,Credit Card,Active,2024-11-04 16:57
ERP_LSE015450,CRM_CUS089705,ERP_VH034990,2024-04-19,2025-04-14,24672,Port Elizabeth,Full Maintenance,2000,Y,Y,Direct Debit,Active,2025-04-03 10:57
ERP_LSE015451,CRM_CUS029737,ERP_VH057693,2025-04-19,2028-04-03,5222,Cape Town,Maintenance Only,2500,Y,N,Credit Card,Active,2025-05-08 14:46
ERP_LSE015452,CRM_CUS132264,ERP_VH026492,2023-07-30,2024-07-24,11609,Port Elizabeth,Maintenance Only,3000,Y,Y,Direct Debit,Active,2024-01-17 07:27
ERP_LSE015453,CRM_CUS058749,ERP_VH036493,2023-10-04,2024-09-28,9472,Johannesburg,Full Maintenance,4000,Y,Y,Direct Debit,Completed,2024-05-10 13:32
ERP_LSE015454,CRM_CUS093612,ERP_VH016125,2024-01-23,2027-01-07,24333,Durban,Maintenance Only,3500,Y,N,Direct Debit,Completed,2024-11-30 07:52
ERP_LSE015455,CRM_CUS062261,ERP_VH018326,2024-03-01,2027-02-14,5342,Port Elizabeth,Full Maintenance,3000,Y,Y,Direct Debit,Active,2024-08-27 02:58
ERP_LSE015456,CRM_CUS148377,ERP_VH049298,2024-11-21,2025-11-16,18363,Johannesburg,Full Maintenance,4000,Y,N,Direct Debit,Active,2025-03-02 00:55
ERP_LSE015457,CRM_CUS063160,ERP_VH040423,2024-06-05,2027-05-21,20773,Nelspruit,Full Maintenance,3500,N,Y,Bank Transfer,Active,2024-08-24 08:36
ERP_LSE015458,CRM_CUS080222,ERP_VH023372,2024-10-24,2028-10-03,18223,Port Elizabeth,Full Maintenance,2000,Y,N,Direct Debit,Active,2025-01-27 05:43
